Date,Adj Close,Close,High,Low,Open,Volume
2020-09-18 00:00:00+00:00,104.29,106.84,110.88,106.09,110.40,287104900.00
2020-09-21 00:00:00+00:00,107.46,110.08,110.19,103.10,104.54,195713800.00
2020-09-22 00:00:00+00:00,109.15,111.81,112.86,109.16,112.68,183055400.00
2020-09-23 00:00:00+00:00,104.57,107.12,112.11,106.77,111.62,150718700.00
2020-09-24 00:00:00+00:00,105.64,108.22,110.25,105.00,105.17,167743300.00
2020-09-25 00:00:00+00:00,109.60,112.28,112.44,107.67,108.43,149981400.00
2020-09-28 00:00:00+00:00,112.22,114.96,115.32,112.78,115.01,137672400.00
2020-09-29 00:00:00+00:00,111.37,114.09,115.31,113.57,114.55,99382200.00
2020-09-30 00:00:00+00:00,113.05,115.81,117.26,113.62,113.79,142675200.00
2020-10-01 00:00:00+00:00,114.01,116.79,117.72,115.83,117.64,116120400.00
2020-10-02 00:00:00+00:00,110.33,113.02,115.37,112.22,112.89,144712000.00
2020-10-05 00:00:00+00:00,113.72,116.50,116.65,113.55,113.91,106243800.00
2020-10-06 00:00:00+00:00,110.46,113.16,116.12,112.25,115.70,161498200.00
2020-10-07 00:00:00+00:00,112.34,115.08,115.55,114.13,114.62,96849000.00
2020-10-08 00:00:00+00:00,112.23,114.97,116.40,114.59,116.25,83477200.00
2020-10-09 00:00:00+00:00,114.18,116.97,117.00,114.92,115.28,100506900.00
2020-10-12 00:00:00+00:00,121.44,124.40,125.18,119.28,120.06,240226800.00
2020-10-13 00:00:00+00:00,118.21,121.10,125.39,119.65,125.27,262330500.00
2020-10-14 00:00:00+00:00,118.30,121.19,123.03,119.62,121.00,150712000.00
2020-10-15 00:00:00+00:00,117.83,120.71,121.20,118.15,118.72,112559200.00
2020-10-16 00:00:00+00:00,116.18,119.02,121.55,118.81,121.28,115393800.00
2020-10-19 00:00:00+00:00,113.22,115.98,120.42,115.66,119.96,120639300.00
2020-10-20 00:00:00+00:00,114.71,117.51,118.98,115.63,116.20,124423700.00
2020-10-21 00:00:00+00:00,114.09,116.87,118.71,116.45,116.67,89946000.00
2020-10-22 00:00:00+00:00,112.99,115.75,118.04,114.59,117.45,101988000.00
2020-10-23 00:00:00+00:00,112.30,115.04,116.55,114.28,116.39,82572600.00
2020-10-26 00:00:00+00:00,112.31,115.05,116.55,112.88,114.01,111850700.00
2020-10-27 00:00:00+00:00,113.82,116.60,117.28,114.54,115.49,92276800.00
2020-10-28 00:00:00+00:00,108.55,111.20,115.43,111.10,115.05,143937800.00
2020-10-29 00:00:00+00:00,112.57,115.32,116.93,112.20,112.37,146129200.00
2020-10-30 00:00:00+00:00,106.27,108.86,111.99,107.72,111.06,190272600.00
2020-11-02 00:00:00+00:00,106.18,108.77,110.68,107.32,109.11,122866900.00
2020-11-03 00:00:00+00:00,107.81,110.44,111.49,108.73,109.66,107624400.00
2020-11-04 00:00:00+00:00,112.21,114.95,115.59,112.35,114.14,138235500.00
2020-11-05 00:00:00+00:00,116.19,119.03,119.62,116.87,117.95,126387100.00
2020-11-06 00:00:00+00:00,116.06,118.69,119.20,116.13,118.32,114457900.00
2020-11-09 00:00:00+00:00,113.74,116.32,121.99,116.05,120.50,154515300.00
2020-11-10 00:00:00+00:00,113.40,115.97,117.59,114.13,115.55,138023400.00
2020-11-11 00:00:00+00:00,116.84,119.49,119.63,116.44,117.19,112295000.00
